Time (s),Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Label
1454.87946,-0.5,9.63,0.65,-0.03,-0.03,0.01,Stand
1454.984794,-0.38,9.59,0.67,-0.02,-0.03,0.01,Stand
1455.089571,-0.45,9.61,0.68,-0.03,-0.03,0.01,Stand
1455.194474,-0.45,9.65,0.72,-0.02,-0.03,0,Stand
1455.300127,-0.4,9.59,0.67,-0.04,-0.02,0.01,Stand
1455.404511,-0.52,9.65,0.72,-0.02,-0.02,0.01,Stand
1455.509086,-0.4,9.57,0.71,-0.02,-0.02,0.01,Stand
1455.615238,-0.47,9.62,0.69,-0.03,-0.03,0.01,Stand
1455.719803,-0.4,9.59,0.71,-0.02,-0.03,0.01,Stand
1455.823649,-0.39,9.62,0.68,-0.03,-0.03,0,Stand
1455.929413,-0.4,9.58,0.74,-0.02,-0.03,0,Stand
1456.034579,-0.49,9.62,0.7,-0.03,-0.02,0.01,Stand
1456.139623,-0.42,9.62,0.69,-0.02,-0.02,0.01,Stand
1456.244951,-0.46,9.61,0.71,-0.01,-0.02,0.01,Stand
1456.34989,-0.44,9.6,0.69,-0.01,-0.02,0.01,Stand
1456.454481,-0.5,9.6,0.71,-0.03,-0.02,0.01,Stand
1456.560389,-0.45,9.61,0.69,-0.03,-0.03,0,Stand
1456.664625,-0.42,9.62,0.69,-0.01,-0.03,0.02,Stand
1456.770375,-0.37,9.59,0.68,-0.02,-0.03,0.01,Stand
1456.875052,-0.44,9.61,0.68,-0.02,-0.03,0.01,Stand
1456.980495,-0.43,9.58,0.67,-0.03,-0.02,0.01,Stand
1457.084872,-0.46,9.63,0.69,-0.02,-0.02,0.01,Stand
1457.189362,-0.44,9.65,0.64,-0.02,-0.03,0.01,Stand
1457.294611,-0.37,9.63,0.72,-0.02,-0.03,0.01,Stand
1457.400146,-0.38,9.58,0.68,-0.02,-0.02,0.01,Stand
1457.505295,-0.41,9.61,0.71,-0.02,-0.03,0,Stand
1457.609405,-0.46,9.59,0.7,-0.01,-0.02,0.01,Stand
1457.715156,-0.45,9.61,0.68,-0.03,-0.03,0.01,Stand
1457.820159,-0.46,9.6,0.69,-0.02,-0.02,0.01,Stand
1457.924575,-0.45,9.59,0.72,-0.02,-0.02,0.01,Stand
1458.030182,-0.42,9.61,0.72,-0.01,-0.03,0.01,Stand
1458.135176,-0.43,9.61,0.69,-0.03,-0.03,0.01,Stand
1458.239434,-0.42,9.6,0.73,-0.02,-0.02,0,Stand
1458.345166,-0.41,9.61,0.71,-0.01,-0.02,0.01,Stand
1458.450184,-0.46,9.62,0.69,-0.02,-0.03,0,Stand
1458.555386,-0.41,9.6,0.7,-0.03,-0.02,0.01,Stand
1458.659511,-0.45,9.58,0.69,-0.01,-0.03,0.01,Stand
1458.76457,-0.47,9.63,0.72,-0.02,-0.02,0.01,Stand
1458.869244,-0.46,9.62,0.68,-0.03,-0.02,0.01,Stand
1458.97462,-0.43,9.57,0.75,-0.02,-0.02,0,Stand
1459.079576,-0.43,9.59,0.7,-0.02,-0.02,0.01,Stand
1459.186059,-0.39,9.59,0.67,-0.02,-0.02,0.02,Stand
1459.290089,-0.51,9.62,0.73,-0.03,-0.02,0.01,Stand
1459.394537,-0.42,9.59,0.71,-0.02,-0.03,0.01,Stand
1459.529893,-0.44,9.59,0.68,-0.03,-0.03,0.01,Stand
1459.604537,-0.43,9.59,0.69,-0.03,-0.02,0,Stand
1459.71013,-0.5,9.62,0.72,-0.01,-0.02,0.01,Stand
1459.814909,-0.46,9.6,0.69,-0.02,-0.03,0.01,Stand
1459.919972,-0.43,9.58,0.74,-0.03,-0.02,0.01,Stand
1460.025082,-0.41,9.61,0.73,-0.02,-0.02,0.01,Stand
1460.129652,-0.42,9.57,0.69,-0.02,-0.02,0.01,Stand
1460.235128,-0.44,9.59,0.68,-0.03,-0.03,0.01,Stand
1460.340146,-0.47,9.62,0.73,-0.02,-0.02,0.01,Stand
1460.459602,-0.42,9.58,0.69,-0.01,-0.03,0.01,Stand
1460.549057,-0.43,9.61,0.72,-0.01,-0.02,0.01,Stand
1460.655146,-0.48,9.63,0.69,-0.02,-0.03,0.01,Stand
1460.759956,-0.42,9.61,0.72,-0.02,-0.02,0.01,Stand
1460.86425,-0.43,9.58,0.71,-0.02,-0.03,0.01,Stand
1460.969456,-0.42,9.57,0.71,-0.02,-0.03,0.01,Stand
1461.074561,-0.45,9.6,0.73,-0.02,-0.02,0,Stand
1461.1802,-0.41,9.62,0.7,-0.02,-0.02,0,Stand
1461.285216,-0.53,9.66,0.7,-0.02,-0.03,0.01,Stand
1461.390229,-0.47,9.62,0.73,-0.04,-0.03,0.01,Stand
1461.495054,-0.45,9.58,0.76,-0.03,-0.03,0,Stand
1461.599663,-0.5,9.6,0.79,-0.03,-0.02,0,Stand
1461.704815,-0.48,9.56,0.78,-0.01,-0.02,0,Stand
1461.811298,-0.42,9.59,0.72,-0.01,-0.02,0.01,Stand
1461.915132,-0.48,9.61,0.73,-0.02,-0.01,0,Stand
1462.019838,-0.53,9.63,0.76,-0.01,-0.02,0.01,Stand
1462.125175,-0.45,9.62,0.66,-0.01,-0.03,0.01,Stand
1462.229982,-0.57,9.62,0.78,-0.02,-0.02,0.01,Stand
1462.334626,-0.49,9.56,0.76,-0.03,-0.02,0.02,Stand
1462.439008,-0.54,9.6,0.75,-0.02,-0.01,0.01,Stand
1462.544161,-0.56,9.62,0.75,0,0,0,Stand
1462.649164,-0.56,9.62,0.68,0.01,-0.02,0.01,Stand
1462.754829,-0.58,9.64,0.62,-0.01,-0.03,0.03,Stand
1462.859494,-0.39,9.6,0.62,-0.05,-0.03,0.02,Stand
1462.964218,-0.53,9.64,0.73,-0.02,-0.03,0.01,Stand
1463.069916,-0.4,9.56,0.68,-0.02,-0.02,0.01,Stand
1463.174571,-0.45,9.57,0.71,-0.01,-0.01,0.01,Stand
1463.280583,-0.42,9.59,0.66,0,0,0,Stand
1463.385586,-0.46,9.58,0.65,0.01,0,0.01,Stand
1463.489053,-0.52,9.63,0.63,-0.01,-0.01,0.01,Stand
1463.594599,-0.42,9.55,0.62,0,-0.01,0.01,Stand
1463.700101,-0.57,9.65,0.56,0.01,-0.01,0,Stand
1463.805119,-0.49,9.66,0.57,0,-0.01,0.02,Stand
1463.909732,-0.39,9.61,0.46,-0.01,-0.02,0.02,Stand
1464.01669,-0.36,9.55,0.52,0,0,0.01,Stand
1464.120264,-0.55,9.61,0.55,0,-0.01,0.01,Stand
1464.224535,-0.45,9.67,0.43,0,-0.03,0.02,Stand
1464.330103,-0.46,9.67,0.43,-0.03,-0.03,0.01,Stand
1464.434506,-0.48,9.63,0.51,-0.03,-0.02,0.01,Stand
1464.540297,-0.41,9.6,0.5,-0.01,-0.01,0.01,Stand
1464.660167,-0.55,9.69,0.52,-0.01,-0.02,0.01,Stand
1464.750168,-0.39,9.63,0.45,-0.01,-0.03,0.02,Stand
1464.854893,-0.39,9.6,0.48,-0.02,-0.02,0.01,Stand
1464.961217,-0.58,9.63,0.51,-0.02,-0.02,0.01,Stand
1465.065171,-0.43,9.62,0.45,-0.02,-0.03,0.02,Stand
1465.169867,-0.39,9.6,0.46,-0.02,-0.03,0.01,Stand
1465.275031,-0.48,9.62,0.47,-0.02,-0.03,0.01,Stand
1465.381197,-0.51,9.65,0.5,-0.03,-0.03,0.01,Stand
1465.484639,-0.44,9.61,0.54,-0.02,-0.02,0,Stand
1465.588995,-0.44,9.61,0.5,-0.01,-0.03,0,Stand
1465.695045,-0.38,9.56,0.48,-0.03,-0.02,0,Stand
1465.799707,-0.48,9.66,0.52,-0.03,-0.03,0.02,Stand
1465.92052,-0.41,9.54,0.57,-0.02,-0.03,0,Stand
1466.009622,-0.42,9.59,0.51,-0.02,-0.03,0.01,Stand
1466.113541,-0.52,9.65,0.54,-0.04,-0.03,0.01,Stand
1466.23465,-0.45,9.58,0.57,-0.04,-0.03,0.01,Stand
1466.325035,-0.49,9.63,0.58,-0.02,-0.03,0,Stand
1466.429471,-0.45,9.62,0.56,-0.02,-0.03,0,Stand
1466.535046,-0.45,9.67,0.53,-0.04,-0.03,0.01,Stand
1466.640203,-0.45,9.63,0.59,-0.04,-0.03,0,Stand
1466.744518,-0.55,9.63,0.66,-0.02,-0.04,0.01,Stand
1466.850139,-0.46,9.63,0.58,-0.03,-0.04,0.02,Stand
1466.955237,-0.41,9.57,0.62,-0.05,-0.03,0,Stand
1467.061312,-0.41,9.58,0.72,-0.03,-0.01,-0.01,Stand
1467.164066,-0.56,9.57,0.67,0,-0.01,-0.01,Stand
1467.269877,-0.5,9.64,0.65,-0.02,-0.02,0.01,Stand
1467.375762,-0.44,9.62,0.7,-0.02,-0.02,0.01,Stand
1467.479508,-0.52,9.62,0.71,-0.03,-0.04,0.02,Stand
1467.584873,-0.45,9.59,0.72,-0.03,-0.04,0.01,Stand
1467.689571,-0.38,9.55,0.7,-0.03,-0.03,0.01,Stand
1467.794407,-0.52,9.59,0.75,-0.02,-0.02,0,Stand
1467.900081,-0.47,9.56,0.75,-0.01,-0.02,0,Stand
1468.004539,-0.49,9.61,0.68,-0.01,-0.02,0,Stand
1468.110088,-0.5,9.61,0.71,-0.02,-0.02,0.01,Stand
1468.215035,-0.54,9.65,0.67,-0.01,-0.03,0.01,Stand
1468.319843,-0.44,9.57,0.69,-0.02,-0.03,0.01,Stand
1468.425016,-0.51,9.61,0.7,-0.02,-0.02,0,Stand
1468.531237,-0.5,9.6,0.69,-0.02,-0.02,0.01,Stand
1468.634496,-0.54,9.61,0.68,0,-0.01,0,Stand
1468.740069,-0.53,9.59,0.68,-0.01,-0.02,0.01,Stand
1468.845019,-0.48,9.59,0.66,-0.02,-0.02,0.01,Stand
1468.95035,-0.49,9.6,0.66,-0.01,-0.02,0,Stand
1469.055206,-0.53,9.62,0.68,0,-0.02,0,Stand
1469.160069,-0.54,9.64,0.6,-0.01,-0.02,0.01,Stand
1469.264429,-0.47,9.6,0.63,-0.01,-0.02,0.01,Stand
1469.36973,-0.58,9.62,0.63,-0.01,-0.01,0.01,Stand
1469.474375,-0.5,9.59,0.56,-0.01,-0.02,0.01,Stand
1469.579484,-0.55,9.63,0.59,-0.01,-0.02,0.01,Stand
1469.685147,-0.47,9.61,0.57,-0.01,-0.02,0.01,Stand
1469.790121,-0.56,9.67,0.58,-0.03,-0.02,0,Stand
1469.894519,-0.55,9.6,0.57,-0.02,-0.02,0.01,Stand
1470.000087,-0.51,9.63,0.59,-0.01,-0.02,0.01,Stand
1470.106269,-0.51,9.59,0.54,-0.02,-0.03,0.01,Stand
1470.209409,-0.59,9.65,0.59,-0.02,-0.03,0.01,Stand
1470.315044,-0.48,9.57,0.59,-0.02,-0.02,0.01,Stand
1470.420006,-0.54,9.64,0.62,-0.01,-0.02,0.01,Stand
1470.525326,-0.54,9.61,0.58,-0.02,-0.02,0.01,Stand
1470.630044,-0.52,9.6,0.63,-0.02,-0.02,0.01,Stand
1470.734347,-0.51,9.6,0.63,-0.02,-0.03,0.01,Stand
1470.8395,-0.52,9.65,0.54,-0.01,-0.02,0.01,Stand
1470.943532,-0.52,9.62,0.58,-0.03,-0.02,0.01,Stand
1471.049382,-0.52,9.6,0.63,-0.03,-0.03,0.01,Stand
1471.155242,-0.52,9.67,0.61,-0.02,-0.03,0.01,Stand
1471.259377,-0.54,9.61,0.62,-0.03,-0.02,0.01,Stand
1471.364452,-0.49,9.59,0.62,-0.03,-0.02,0,Stand
1471.469988,-0.57,9.6,0.62,-0.02,-0.03,0.01,Stand
1471.57417,-0.5,9.62,0.63,-0.01,-0.03,0.01,Stand
1471.695013,-0.51,9.6,0.61,-0.02,-0.03,0.01,Stand
1471.785564,-0.55,9.64,0.65,-0.02,-0.03,0.01,Stand
1471.8904,-0.53,9.59,0.65,-0.03,-0.03,0.01,Stand
1471.994417,-0.55,9.62,0.67,-0.02,-0.03,0.01,Stand
1472.113847,-0.48,9.61,0.63,-0.02,-0.03,0.01,Stand
1472.204218,-0.53,9.59,0.6,-0.02,-0.02,0.01,Stand
1472.340096,-0.53,9.62,0.65,-0.02,-0.02,0,Stand
1472.414553,-0.54,9.61,0.61,-0.02,-0.03,0.01,Stand
1472.520094,-0.55,9.63,0.63,-0.01,-0.02,0.01,Stand
1472.625056,-0.52,9.61,0.59,-0.02,-0.03,0.01,Stand
1472.746534,-0.55,9.62,0.67,-0.02,-0.02,0.01,Stand
1472.836222,-0.54,9.6,0.65,-0.02,-0.02,0.01,Stand
1472.939426,-0.57,9.61,0.65,-0.02,-0.03,0.01,Stand
1473.044539,-0.6,9.61,0.66,-0.01,-0.02,0.01,Stand
1473.150059,-0.54,9.61,0.62,-0.01,-0.02,0.01,Stand
1473.254935,-0.57,9.6,0.65,-0.01,-0.02,0.01,Stand
1473.359426,-0.52,9.61,0.61,-0.03,-0.03,0.01,Stand
1473.46508,-0.51,9.58,0.66,-0.02,-0.02,0.01,Stand
1473.570242,-0.57,9.63,0.64,-0.02,-0.02,0,Stand
1473.674533,-0.58,9.63,0.61,-0.02,-0.02,0.01,Stand
1473.780106,-0.55,9.62,0.66,-0.01,-0.02,0.01,Stand
1473.885224,-0.57,9.61,0.67,-0.02,-0.03,0.01,Stand
1473.989579,-0.54,9.58,0.66,-0.02,-0.03,0.01,Stand
1474.095044,-0.52,9.59,0.63,-0.02,-0.03,0.01,Stand
1474.199956,-0.52,9.62,0.64,-0.02,-0.03,0.01,Stand
1474.304468,-0.55,9.63,0.66,-0.02,-0.02,0.01,Stand
1474.411275,-0.52,9.57,0.68,-0.02,-0.02,0.01,Stand
1474.514987,-0.59,9.59,0.66,-0.02,-0.03,0,Stand
1474.619741,-0.5,9.59,0.62,-0.02,-0.02,0.01,Stand
1474.724897,-0.58,9.63,0.69,-0.03,-0.02,0.01,Stand
1474.830943,-0.55,9.58,0.68,-0.02,-0.02,0.01,Stand
1474.934451,-0.58,9.61,0.67,-0.02,-0.03,0,Stand
1475.039267,-0.53,9.62,0.64,-0.03,-0.03,0.01,Stand
1475.144673,-0.56,9.57,0.64,-0.02,-0.02,0.01,Stand
1475.249549,-0.55,9.62,0.64,-0.02,-0.02,0.01,Stand
1475.354549,-0.53,9.6,0.67,-0.02,-0.02,0.01,Stand
1475.459325,-0.56,9.6,0.67,-0.01,-0.02,0,Stand
1475.565248,-0.55,9.6,0.64,-0.01,-0.02,0.01,Stand
1475.67038,-0.57,9.62,0.63,-0.02,-0.03,0.01,Stand
1475.775383,-0.57,9.62,0.66,-0.02,-0.02,0.01,Stand
1475.878664,-0.53,9.6,0.61,-0.01,-0.02,0.01,Stand
1475.999591,-0.61,9.6,0.62,-0.02,-0.02,0.01,Stand
1476.088928,-0.54,9.58,0.61,-0.02,-0.02,0,Stand
1476.194436,-0.59,9.61,0.63,-0.02,-0.02,0.01,Stand
1476.300002,-0.53,9.59,0.6,-0.01,-0.02,0.01,Stand
1476.406096,-0.52,9.59,0.63,-0.01,-0.02,0.01,Stand
1476.509301,-0.57,9.62,0.64,-0.02,-0.02,0.01,Stand
1476.615123,-0.57,9.57,0.65,-0.02,-0.02,0.01,Stand
1476.720056,-0.55,9.66,0.67,-0.02,-0.02,0,Stand
1476.825345,-0.53,9.57,0.62,-0.03,-0.02,0.01,Stand
1476.930481,-0.6,9.59,0.66,-0.01,-0.02,0.01,Stand
1477.035031,-0.56,9.6,0.63,-0.03,-0.02,0.01,Stand
1477.139844,-0.57,9.62,0.62,-0.02,-0.03,0.01,Stand
1477.244459,-0.64,9.63,0.61,-0.03,-0.03,0.01,Stand
1477.349973,-0.63,9.6,0.65,-0.02,-0.02,0.01,Stand
1477.454719,-0.54,9.59,0.62,-0.02,-0.02,0.01,Stand
1477.560078,-0.57,9.61,0.61,-0.02,-0.02,0.01,Stand
1477.665137,-0.58,9.57,0.65,-0.02,-0.02,0.01,Stand
1477.769763,-0.6,9.6,0.65,-0.02,-0.02,0.01,Stand
1477.874455,-0.59,9.62,0.63,-0.01,-0.02,0.01,Stand
1477.979256,-0.6,9.61,0.61,-0.01,-0.02,0.01,Stand
1478.085317,-0.58,9.58,0.6,-0.01,-0.03,0.01,Stand
1478.189312,-0.61,9.65,0.6,-0.01,-0.02,0.01,Stand
1478.294343,-0.62,9.58,0.61,-0.02,-0.02,0.01,Stand
1478.399813,-0.55,9.6,0.64,-0.01,-0.02,0.01,Stand
1478.504496,-0.64,9.63,0.61,-0.02,-0.02,0,Stand
1478.610097,-0.67,9.66,0.59,-0.01,-0.02,0.01,Stand
1478.729473,-0.6,9.6,0.61,-0.03,-0.02,0.01,Stand
1478.820216,-0.52,9.57,0.57,-0.02,-0.02,0.02,Stand
1478.925136,-0.67,9.58,0.62,-0.02,-0.02,0.01,Stand
1479.029564,-0.61,9.66,0.62,-0.02,-0.02,0.02,Stand
1479.135086,-0.54,9.64,0.56,-0.03,-0.01,0.01,Stand
1479.239468,-0.59,9.57,0.6,-0.02,-0.02,0.01,Stand
1479.344781,-0.59,9.64,0.59,-0.01,-0.03,0.02,Stand
1479.449537,-0.57,9.61,0.6,-0.03,-0.02,0.02,Stand
1479.554783,-0.51,9.56,0.6,-0.01,-0.02,0.01,Stand
1479.659807,-0.62,9.63,0.57,-0.02,-0.02,0.01,Stand
1479.764111,-0.55,9.62,0.6,-0.03,-0.02,0.01,Stand
1479.869767,-0.49,9.57,0.57,-0.01,-0.02,0.01,Stand
1479.974753,-0.59,9.62,0.58,-0.01,-0.02,0,Stand
1480.079022,-0.6,9.62,0.56,-0.01,-0.02,0.02,Stand
1480.185262,-0.49,9.56,0.55,-0.03,-0.02,0.02,Stand
1480.288932,-0.55,9.62,0.56,-0.02,-0.02,0.01,Stand
1480.39401,-0.58,9.6,0.57,-0.02,-0.03,0.01,Stand
1480.500139,-0.52,9.62,0.57,-0.01,-0.03,0.01,Stand
1480.604601,-0.56,9.62,0.62,-0.02,-0.02,0.01,Stand
1480.710055,-0.57,9.6,0.6,-0.02,-0.02,0.01,Stand
1480.815353,-0.51,9.6,0.57,-0.01,-0.03,0.01,Stand
1480.918698,-0.51,9.58,0.58,-0.03,-0.02,0.01,Stand
1481.024456,-0.62,9.6,0.57,-0.02,-0.03,0.01,Stand
1481.128111,-0.49,9.6,0.6,-0.03,-0.02,0.01,Stand
1481.233835,-0.52,9.59,0.6,-0.02,-0.03,0.01,Stand
1481.340019,-0.57,9.61,0.58,-0.02,-0.03,0.01,Stand
1481.44436,-0.52,9.59,0.59,-0.04,-0.03,0.01,Stand
1481.550278,-0.51,9.59,0.62,-0.03,-0.02,0.01,Stand
1481.655212,-0.53,9.63,0.61,-0.02,-0.03,0.01,Stand
1481.760077,-0.52,9.62,0.61,-0.01,-0.02,0.01,Stand
1481.864362,-0.51,9.56,0.6,-0.02,-0.03,0.01,Stand
1481.969826,-0.56,9.59,0.61,-0.02,-0.02,0,Stand
1482.075045,-0.57,9.61,0.62,-0.01,-0.02,0.01,Stand
1482.179776,-0.61,9.62,0.59,-0.02,-0.02,0.01,Stand
1482.285414,-0.55,9.62,0.56,-0.02,-0.02,0.02,Stand
1482.404932,-0.49,9.59,0.59,-0.01,-0.02,0.01,Stand
1482.494743,-0.59,9.64,0.55,-0.01,-0.02,0.01,Stand
1482.599405,-0.6,9.61,0.59,-0.01,-0.02,0.01,Stand
1482.704295,-0.52,9.57,0.55,-0.01,-0.02,0.01,Stand
1482.809534,-0.54,9.62,0.57,-0.02,-0.02,0.01,Stand
1482.915059,-0.55,9.59,0.54,-0.02,-0.02,0.01,Stand
1483.020063,-0.55,9.6,0.56,-0.02,-0.02,0.01,Stand
1483.124504,-0.49,9.59,0.55,-0.01,-0.02,0.01,Stand
1483.230191,-0.54,9.62,0.57,-0.02,-0.02,0,Stand
1483.335019,-0.57,9.61,0.56,-0.01,-0.03,0.01,Stand
1483.439537,-0.57,9.61,0.6,-0.02,-0.03,0.01,Stand
1483.544524,-0.51,9.57,0.59,-0.03,-0.02,0.01,Stand
1483.64957,-0.54,9.6,0.57,-0.02,-0.02,0.01,Stand
1483.754798,-0.54,9.62,0.57,-0.01,-0.02,0,Stand
1483.859534,-0.55,9.59,0.54,-0.02,-0.02,0.01,Stand
1483.964787,-0.55,9.59,0.58,-0.02,-0.03,0.01,Stand
1484.069502,-0.55,9.61,0.57,-0.02,-0.02,0.01,Stand
1484.175261,-0.54,9.58,0.53,-0.03,-0.02,0.01,Stand
1484.280146,-0.61,9.64,0.58,-0.02,-0.02,0.01,Stand
1484.384494,-0.53,9.59,0.6,-0.02,-0.02,0,Stand
1484.48951,-0.58,9.63,0.59,-0.01,-0.02,0.01,Stand
1484.595069,-0.57,9.61,0.56,-0.02,-0.02,0.01,Stand
1484.699429,-0.58,9.63,0.56,-0.02,-0.03,0.01,Stand
1484.805029,-0.55,9.62,0.58,-0.02,-0.03,0.01,Stand
1484.910329,-0.59,9.61,0.57,-0.02,-0.03,0,Stand
1485.014526,-0.61,9.64,0.53,-0.03,-0.02,0.01,Stand
1485.120195,-0.58,9.66,0.58,-0.02,-0.02,0.01,Stand
1485.224975,-0.59,9.59,0.56,-0.01,-0.02,0.01,Stand
1485.329698,-0.61,9.62,0.55,-0.03,-0.03,0.01,Stand
1485.435004,-0.56,9.59,0.56,-0.02,-0.02,0.01,Stand
1485.540063,-0.54,9.61,0.56,-0.01,-0.02,0.01,Stand
1485.645299,-0.6,9.59,0.57,-0.02,-0.02,0.01,Stand
1485.749837,-0.56,9.58,0.55,-0.02,-0.02,0.01,Stand
1485.854814,-0.56,9.6,0.59,-0.02,-0.02,0.01,Stand
1485.958705,-0.57,9.61,0.57,-0.02,-0.02,0.01,Stand
1486.064749,-0.57,9.62,0.55,-0.02,-0.03,0.01,Stand
1486.168511,-0.55,9.62,0.56,-0.02,-0.02,0.01,Stand
1486.274308,-0.58,9.6,0.57,-0.03,-0.02,0,Stand
1486.40981,-0.57,9.61,0.59,-0.01,-0.02,0.01,Stand
1486.484359,-0.58,9.62,0.56,-0.02,-0.03,0,Stand
1486.589463,-0.61,9.63,0.57,-0.02,-0.03,0.01,Stand
1486.694879,-0.6,9.61,0.56,-0.03,-0.03,0.01,Stand
1486.799962,-0.56,9.59,0.57,-0.02,-0.03,0.01,Stand
1486.904386,-0.59,9.6,0.61,-0.03,-0.02,0.01,Stand
1487.008947,-0.59,9.61,0.6,-0.02,-0.03,0.01,Stand
1487.11436,-0.6,9.63,0.59,-0.02,-0.02,0.01,Stand
1487.219406,-0.58,9.61,0.59,-0.02,-0.02,0.01,Stand
1487.325128,-0.61,9.62,0.57,-0.02,-0.02,0.01,Stand
1487.429979,-0.62,9.63,0.6,-0.02,-0.03,0.01,Stand
1487.534537,-0.58,9.62,0.59,-0.02,-0.02,0.01,Stand
1487.639129,-0.57,9.6,0.57,-0.02,-0.02,0.01,Stand
1487.74439,-0.56,9.59,0.56,-0.02,-0.02,0.01,Stand
1487.849534,-0.58,9.58,0.64,-0.02,-0.03,0.01,Stand
1487.954348,-0.58,9.62,0.61,-0.02,-0.02,0.01,Stand
1488.05948,-0.6,9.62,0.57,-0.03,-0.03,0.01,Stand
1488.165161,-0.58,9.59,0.58,-0.02,-0.02,0.01,Stand
1488.269983,-0.56,9.63,0.57,-0.02,-0.02,0.01,Stand
1488.373752,-0.6,9.6,0.62,-0.02,-0.02,0.01,Stand
1488.479631,-0.58,9.6,0.55,-0.01,-0.01,0.01,Stand
1488.584966,-0.61,9.6,0.57,-0.01,-0.02,0.02,Stand
1488.689882,-0.52,9.6,0.58,-0.01,-0.02,0.01,Stand
1488.794458,-0.59,9.64,0.57,-0.02,-0.02,0,Stand
1488.899949,-0.58,9.58,0.55,-0.01,-0.02,0.01,Stand
1489.004819,-0.49,9.53,0.51,-0.01,-0.02,0.01,Stand
1489.110169,-0.69,9.63,0.61,0,-0.02,0.01,Stand
1489.21492,-0.49,9.6,0.51,-0.01,-0.02,0.02,Stand
1489.319869,-0.55,9.62,0.5,-0.01,-0.02,0,Stand
1489.424423,-0.61,9.6,0.53,-0.01,-0.02,0.01,Stand
1489.53021,-0.56,9.61,0.5,-0.01,-0.02,0.02,Stand
1489.636073,-0.6,9.62,0.53,-0.01,-0.01,0.01,Stand
1489.739339,-0.6,9.62,0.49,0,-0.02,0.01,Stand
1489.845016,-0.54,9.63,0.51,-0.01,-0.01,0.01,Stand
1489.949728,-0.55,9.62,0.48,-0.01,-0.02,0.01,Stand
1490.054664,-0.54,9.6,0.45,-0.01,-0.01,0.01,Stand
1490.159903,-0.57,9.62,0.45,-0.01,-0.02,0.02,Stand
1490.265182,-0.52,9.61,0.45,-0.01,-0.02,0.02,Stand
1490.368839,-0.52,9.64,0.45,-0.02,-0.01,0.01,Stand
1490.474871,-0.51,9.62,0.43,-0.01,-0.01,0.01,Stand
1490.580114,-0.56,9.62,0.41,-0.01,-0.01,0.01,Stand
1490.684396,-0.55,9.61,0.44,-0.01,-0.02,0.01,Stand
1490.789984,-0.59,9.64,0.41,0,-0.02,0.01,Stand
1490.894188,-0.5,9.59,0.39,-0.02,-0.03,0.01,Stand
1490.998618,-0.49,9.6,0.4,-0.02,-0.02,0,Stand
1491.104985,-0.55,9.62,0.4,-0.02,-0.03,0,Stand
1491.208743,-0.56,9.62,0.38,-0.03,-0.03,0.01,Stand
1491.31436,-0.55,9.63,0.43,-0.03,-0.02,0.01,Stand
1491.419272,-0.58,9.62,0.42,-0.02,-0.03,0,Stand
1491.539161,-0.58,9.63,0.42,-0.02,-0.02,0,Stand
1491.63085,-0.52,9.6,0.43,-0.03,-0.03,0.01,Stand
1491.734753,-0.62,9.63,0.44,-0.02,-0.02,0,Stand
1491.839278,-0.56,9.58,0.43,-0.01,-0.02,0,Stand
1491.943908,-0.66,9.63,0.47,-0.01,-0.03,0.02,Stand
1492.04932,-0.53,9.58,0.44,-0.02,-0.03,0.03,Stand
1492.154784,-0.51,9.57,0.45,-0.02,-0.03,0,Stand
1492.259646,-0.56,9.61,0.43,-0.03,-0.03,0.01,Stand
1492.364357,-0.58,9.64,0.44,-0.03,-0.03,0.01,Stand
1492.470052,-0.48,9.56,0.48,-0.03,-0.03,0,Stand
1492.574316,-0.58,9.64,0.49,-0.03,-0.03,0,Stand
1492.679242,-0.51,9.61,0.48,-0.04,-0.03,0.02,Stand
1492.799567,-0.53,9.57,0.51,-0.02,-0.03,0.01,Stand
1492.888773,-0.55,9.59,0.51,-0.02,-0.03,0.01,Stand
1493.009941,-0.55,9.63,0.52,-0.03,-0.03,0.01,Stand
1493.09997,-0.59,9.65,0.51,-0.02,-0.02,0.01,Stand
1493.205374,-0.54,9.59,0.5,-0.02,-0.03,0.01,Stand
1493.308913,-0.61,9.65,0.54,-0.01,-0.02,0,Stand
1493.414227,-0.57,9.61,0.51,-0.02,-0.03,0.01,Stand
1493.519616,-0.52,9.61,0.48,-0.02,-0.02,0.01,Stand
1493.624276,-0.68,9.67,0.52,-0.03,-0.02,-0.01,Stand
1493.729274,-0.67,9.63,0.44,-0.01,-0.02,0.01,Stand
1493.834976,-0.54,9.6,0.47,-0.02,-0.02,0.02,Stand
1493.93929,-0.56,9.62,0.46,0,-0.01,-0.01,Stand
1494.04421,-0.6,9.61,0.45,-0.01,-0.02,0,Stand
1494.150055,-0.79,9.75,0.46,-0.01,-0.02,0,Stand
1494.254214,-0.69,9.65,0.52,-0.02,-0.02,0.01,Stand
1494.359344,-0.63,9.61,0.48,-0.02,-0.02,0,Stand
1494.465014,-0.72,9.65,0.44,-0.02,-0.03,0,Stand
1494.569189,-0.62,9.57,0.5,-0.03,-0.02,0.01,Stand
1494.674081,-0.41,9.54,0.43,-0.01,-0.02,0.01,Stand
1494.779557,-0.81,9.74,0.5,-0.01,-0.03,0.03,Stand
1494.883882,-0.67,9.63,0.45,0,-0.05,0.08,Stand
