Device,Time (s),Accel X,Accel Y,Accel Z,Gyro X,Gyro Y,Gyro Z,Annotation
MPY ESP32,30.158119201660156,0.88,9.58,-0.58,-0.02,-0.02,-0.02,Unmarked
MPY ESP32,30.26285195350647,0.57,9.47,-0.62,-0.04,-0.01,0.01,Unmarked
MPY ESP32,30.367900133132935,1.01,9.67,-0.52,-0.05,-0.01,0.02,Unmarked
MPY ESP32,30.47299289703369,0.66,9.53,-0.51,-0.05,-0.02,0.01,Unmarked
MPY ESP32,30.577996969223022,0.96,9.65,-0.46,-0.03,-0.02,0.01,Unmarked
MPY ESP32,30.682706832885742,0.81,9.6,-0.52,-0.02,-0.02,-0.03,Unmarked
MPY ESP32,30.787925004959106,0.75,9.58,-0.44,-0.04,-0.02,-0.01,Unmarked
MPY ESP32,30.893063068389893,0.7,9.59,-0.53,-0.03,-0.02,0.01,Unmarked
MPY ESP32,30.997622966766357,0.84,9.62,-0.43,-0.03,-0.03,-0.0,Unmarked
MPY ESP32,31.103116989135742,0.78,9.61,-0.42,-0.03,-0.02,0.02,Unmarked
MPY ESP32,31.20766592025757,0.71,9.62,-0.45,-0.01,-0.02,0.01,Unmarked
MPY ESP32,31.312028884887695,0.91,9.63,-0.4,-0.02,-0.02,0.03,Unmarked
MPY ESP32,31.417634963989258,0.75,9.6,-0.43,-0.0,-0.03,-0.0,Unmarked
MPY ESP32,31.523335933685303,0.77,9.61,-0.52,-0.01,-0.02,0.01,Unmarked
MPY ESP32,31.627660989761353,0.76,9.57,-0.46,-0.03,-0.0,0.02,Unmarked
MPY ESP32,31.733391046524048,0.91,9.63,-0.41,-0.02,-0.01,-0.0,Unmarked
MPY ESP32,31.837016105651855,0.76,9.59,-0.47,-0.03,-0.0,0.0,Unmarked
MPY ESP32,31.94254994392395,0.78,9.62,-0.48,-0.04,-0.02,0.02,Unmarked
MPY ESP32,32.04779601097107,0.9,9.6,-0.39,-0.06,-0.01,0.01,Unmarked
MPY ESP32,32.1536009311676,0.84,9.6,-0.35,-0.05,-0.02,-0.01,Unmarked
MPY ESP32,32.257583141326904,0.77,9.64,-0.37,-0.04,-0.04,-0.03,Unmarked
MPY ESP32,32.36299109458923,0.68,9.59,-0.3,-0.01,-0.06,-0.0,Unmarked
MPY ESP32,32.468252182006836,0.77,9.58,-0.29,0.01,-0.05,0.01,Unmarked
MPY ESP32,32.57260990142822,0.78,9.55,-0.33,-0.01,-0.03,0.06,Unmarked
MPY ESP32,32.67769122123718,0.96,9.63,-0.34,-0.02,-0.01,0.04,Unmarked
MPY ESP32,32.78290414810181,0.84,9.64,-0.39,-0.02,-0.01,0.03,Unmarked
MPY ESP32,32.88763689994812,0.75,9.52,-0.33,-0.01,-0.02,0.01,Unmarked
MPY ESP32,32.993067026138306,0.89,9.58,-0.36,-0.01,-0.03,0.01,Unmarked
MPY ESP32,33.09875512123108,0.88,9.62,-0.4,-0.02,-0.03,0.01,Unmarked
MPY ESP32,33.20265221595764,0.88,9.6,-0.35,-0.01,-0.02,-0.0,Unmarked
MPY ESP32,33.308061838150024,0.83,9.6,-0.36,-0.01,-0.03,0.0,Unmarked
MPY ESP32,33.4133198261261,0.88,9.59,-0.36,-0.01,-0.02,0.01,Unmarked
MPY ESP32,33.51841402053833,0.87,9.64,-0.43,-0.0,-0.02,0.01,Unmarked
MPY ESP32,33.63714814186096,0.8,9.6,-0.44,-0.01,-0.02,0.0,Unmarked
MPY ESP32,33.7274489402771,0.82,9.62,-0.43,-0.02,-0.02,0.0,Unmarked
MPY ESP32,33.8326461315155,0.85,9.6,-0.42,-0.02,-0.02,0.01,Unmarked
MPY ESP32,33.93797707557678,0.81,9.55,-0.4,-0.02,-0.02,0.01,Unmarked
MPY ESP32,34.04313588142395,0.9,9.62,-0.35,-0.02,-0.01,0.01,Unmarked
MPY ESP32,34.147794246673584,0.93,9.62,-0.39,-0.02,-0.02,0.01,Unmarked
MPY ESP32,34.25252819061279,0.84,9.66,-0.43,-0.02,-0.02,0.0,Unmarked
MPY ESP32,34.357555866241455,0.84,9.59,-0.4,-0.01,-0.01,0.01,Unmarked
MPY ESP32,34.462140798568726,0.84,9.63,-0.38,-0.02,-0.02,0.01,Unmarked
MPY ESP32,34.5668580532074,0.91,9.64,-0.41,-0.03,-0.02,0.01,Unmarked
MPY ESP32,34.6725070476532,0.81,9.6,-0.36,-0.03,-0.02,0.0,Unmarked
MPY ESP32,34.778523206710815,0.82,9.64,-0.4,-0.02,-0.02,-0.0,Unmarked
MPY ESP32,34.913516998291016,0.81,9.59,-0.41,-0.01,-0.02,0.01,Unmarked
MPY ESP32,34.98804497718811,0.8,9.6,-0.4,-0.02,-0.03,0.01,Unmarked
MPY ESP32,35.093701124191284,0.9,9.61,-0.38,-0.02,-0.03,0.01,Unmarked
MPY ESP32,35.19803309440613,0.84,9.61,-0.4,-0.02,-0.02,0.01,Unmarked
MPY ESP32,35.30305886268616,0.84,9.61,-0.44,-0.01,-0.02,0.0,Unmarked
MPY ESP32,35.40770101547241,0.83,9.61,-0.44,-0.01,-0.04,0.01,Unmarked
MPY ESP32,35.51209497451782,0.85,9.6,-0.41,-0.0,-0.03,0.02,Unmarked
MPY ESP32,35.618289947509766,0.85,9.62,-0.49,0.0,-0.03,0.02,Unmarked
MPY ESP32,35.72266602516174,0.89,9.59,-0.51,-0.01,-0.02,0.02,Unmarked
MPY ESP32,35.82825016975403,0.87,9.57,-0.48,0.01,-0.02,0.02,Unmarked
MPY ESP32,35.93307113647461,0.89,9.61,-0.52,-0.01,-0.01,0.04,Unmarked
MPY ESP32,36.037742137908936,0.85,9.57,-0.59,-0.02,-0.01,0.04,Unmarked
MPY ESP32,36.14350199699402,0.97,9.62,-0.54,-0.03,-0.02,0.02,Unmarked
MPY ESP32,36.247997999191284,0.94,9.59,-0.55,-0.03,-0.02,0.01,Unmarked
MPY ESP32,36.35266399383545,0.95,9.56,-0.4,-0.01,-0.04,0.01,Unmarked
MPY ESP32,36.45818901062012,0.99,9.63,-0.51,-0.0,-0.05,0.01,Unmarked
MPY ESP32,36.562416076660156,0.92,9.59,-0.58,-0.02,-0.05,0.03,Unmarked
MPY ESP32,36.667879819869995,1.22,9.67,-0.51,-0.01,-0.03,0.03,Unmarked
MPY ESP32,36.77202391624451,0.81,9.51,-0.61,0.0,-0.01,0.03,Unmarked
MPY ESP32,36.8776581287384,1.07,9.59,-0.6,-0.0,-0.01,0.06,Unmarked
MPY ESP32,36.982738971710205,0.98,9.57,-0.78,-0.01,-0.03,0.04,Unmarked
MPY ESP32,37.08722805976868,1.06,9.55,-0.62,0.01,-0.04,0.04,Unmarked
MPY ESP32,37.19219923019409,1.16,9.52,-0.68,0.01,-0.05,0.04,Unmarked
MPY ESP32,37.29717707633972,1.12,9.56,-0.7,0.01,-0.01,0.04,Unmarked
MPY ESP32,37.40252113342285,1.19,9.56,-0.74,-0.03,0.02,0.05,Unmarked
MPY ESP32,37.5073881149292,1.27,9.6,-0.72,-0.04,-0.0,0.03,Unmarked
MPY ESP32,37.6118950843811,1.21,9.54,-0.68,-0.03,0.01,0.04,Unmarked
MPY ESP32,37.71715307235718,1.3,9.54,-0.72,-0.04,0.02,0.03,Unmarked
MPY ESP32,37.82213306427002,1.19,9.52,-0.69,-0.05,0.03,0.03,Unmarked
MPY ESP32,37.927459955215454,1.29,9.57,-0.61,-0.07,0.02,0.02,Unmarked
MPY ESP32,38.03237819671631,1.42,9.59,-0.57,-0.07,0.01,-0.0,Unmarked
MPY ESP32,38.138251066207886,1.26,9.52,-0.51,-0.07,0.0,0.01,Unmarked
MPY ESP32,38.243337869644165,1.29,9.5,-0.47,-0.06,0.0,0.01,Unmarked
MPY ESP32,38.347474813461304,1.5,9.69,-0.44,-0.05,-0.02,-0.01,Unmarked
MPY ESP32,38.45258688926697,1.46,9.62,-0.32,-0.06,-0.02,-0.03,Unmarked
MPY ESP32,38.55878710746765,1.27,9.57,-0.3,-0.06,-0.01,-0.02,Unmarked
MPY ESP32,38.66287112236023,1.18,9.53,-0.26,-0.06,-0.01,-0.01,Unmarked
MPY ESP32,38.766472816467285,1.2,9.55,-0.22,-0.04,-0.01,0.01,Unmarked
MPY ESP32,38.8725790977478,1.42,9.66,-0.19,-0.03,-0.03,0.02,Unmarked
MPY ESP32,38.97792100906372,1.3,9.66,-0.24,-0.02,-0.02,-0.01,Unmarked
MPY ESP32,39.082732915878296,1.27,9.58,-0.21,-0.03,-0.01,-0.01,Unmarked
MPY ESP32,39.18757200241089,1.25,9.61,-0.21,-0.04,0.0,-0.01,Unmarked
MPY ESP32,39.29220986366272,1.24,9.59,-0.12,-0.04,0.0,-0.02,Unmarked
MPY ESP32,39.39765810966492,1.12,9.57,-0.13,-0.04,0.01,-0.02,Unmarked
MPY ESP32,39.5035879611969,1.06,9.57,-0.1,-0.03,-0.02,-0.02,Unmarked
MPY ESP32,39.60687780380249,1.14,9.6,-0.09,-0.03,-0.03,-0.02,Unmarked
MPY ESP32,39.712732791900635,1.06,9.6,-0.12,-0.03,-0.02,-0.02,Unmarked
MPY ESP32,39.816927909851074,1.01,9.58,-0.08,-0.02,-0.01,-0.01,Unmarked
MPY ESP32,39.923084020614624,0.98,9.53,-0.05,-0.03,-0.02,-0.01,Unmarked
MPY ESP32,40.04338598251343,1.02,9.59,-0.06,-0.02,-0.03,-0.0,Unmarked
MPY ESP32,40.13510704040527,1.06,9.59,-0.11,0.01,-0.05,-0.01,Unmarked
MPY ESP32,40.23826193809509,1.01,9.64,-0.15,0.0,-0.05,0.0,Unmarked
MPY ESP32,40.343324184417725,1.04,9.61,-0.12,0.01,-0.04,0.0,Unmarked
MPY ESP32,40.44757390022278,0.98,9.66,-0.2,-0.01,-0.03,0.01,Unmarked
MPY ESP32,40.55314302444458,0.98,9.64,-0.19,-0.0,-0.03,0.0,Unmarked
MPY ESP32,40.658015966415405,1.02,9.6,-0.22,0.0,-0.03,0.01,Unmarked
MPY ESP32,40.763115882873535,0.94,9.57,-0.24,0.01,-0.03,0.01,Unmarked
MPY ESP32,40.8672981262207,0.97,9.6,-0.27,0.0,-0.02,0.02,Unmarked
MPY ESP32,40.97221612930298,0.99,9.58,-0.26,0.0,-0.03,0.02,Unmarked
MPY ESP32,41.07836699485779,1.05,9.65,-0.33,-0.01,-0.03,0.02,Unmarked
MPY ESP32,41.183122873306274,1.08,9.63,-0.34,-0.0,-0.03,0.02,Unmarked
MPY ESP32,41.30420708656311,1.08,9.63,-0.36,-0.01,-0.03,0.01,Unmarked
MPY ESP32,41.392704010009766,1.0,9.67,-0.47,-0.02,-0.02,0.02,Unmarked
MPY ESP32,41.49805212020874,1.07,9.62,-0.37,-0.01,-0.02,0.01,Unmarked
MPY ESP32,41.60309910774231,1.02,9.6,-0.38,-0.02,-0.02,0.01,Unmarked
MPY ESP32,41.707602977752686,1.07,9.62,-0.36,-0.02,-0.02,0.01,Unmarked
MPY ESP32,41.813278913497925,1.04,9.63,-0.38,-0.03,-0.02,0.01,Unmarked
MPY ESP32,41.91807794570923,1.05,9.6,-0.34,-0.02,-0.02,0.0,Unmarked
MPY ESP32,42.02263402938843,1.07,9.59,-0.33,-0.03,-0.03,0.0,Unmarked
MPY ESP32,42.12838292121887,1.03,9.58,-0.33,-0.02,-0.03,0.0,Unmarked
MPY ESP32,42.23435592651367,1.11,9.61,-0.35,-0.03,-0.03,0.01,Unmarked
MPY ESP32,42.337648153305054,1.06,9.61,-0.34,-0.03,-0.01,0.01,Unmarked
MPY ESP32,42.443334102630615,1.06,9.57,-0.34,-0.01,-0.02,0.02,Unmarked
MPY ESP32,42.54791712760925,1.09,9.59,-0.36,-0.02,-0.03,0.01,Unmarked
MPY ESP32,42.65350794792175,1.03,9.61,-0.36,-0.02,-0.02,0.01,Unmarked
MPY ESP32,42.75794982910156,1.09,9.6,-0.33,-0.02,-0.02,0.0,Unmarked
MPY ESP32,42.86304497718811,1.06,9.57,-0.32,-0.02,-0.03,0.01,Unmarked
MPY ESP32,42.96755909919739,1.12,9.61,-0.29,-0.02,-0.03,0.01,Unmarked
MPY ESP32,43.07312893867493,1.1,9.57,-0.32,-0.02,-0.02,0.01,Unmarked
MPY ESP32,43.178033113479614,1.06,9.59,-0.34,-0.02,-0.02,0.0,Unmarked
MPY ESP32,43.28180718421936,1.08,9.6,-0.34,-0.02,-0.02,0.0,Unmarked
MPY ESP32,43.38906908035278,1.05,9.62,-0.38,-0.02,-0.03,0.0,Unmarked
MPY ESP32,43.491981983184814,1.01,9.55,-0.3,-0.02,-0.03,0.01,Unmarked
MPY ESP32,43.599783182144165,1.07,9.63,-0.29,-0.02,-0.01,0.01,Unmarked
MPY ESP32,43.70212912559509,1.05,9.61,-0.37,-0.01,-0.02,0.01,Unmarked
MPY ESP32,43.80758500099182,1.12,9.62,-0.34,-0.02,-0.02,0.01,Unmarked
MPY ESP32,43.91361618041992,1.1,9.59,-0.37,-0.02,-0.02,0.0,Unmarked
MPY ESP32,44.01755690574646,1.05,9.57,-0.34,-0.02,-0.03,0.0,Unmarked
MPY ESP32,44.122530937194824,1.07,9.59,-0.34,-0.01,-0.02,0.01,Unmarked
MPY ESP32,44.22797894477844,1.04,9.6,-0.31,-0.02,-0.02,0.01,Unmarked
MPY ESP32,44.332794189453125,1.03,9.57,-0.32,-0.03,-0.02,0.0,Unmarked
MPY ESP32,44.43683195114136,1.03,9.61,-0.3,-0.03,-0.02,0.01,Unmarked
MPY ESP32,44.54230999946594,1.0,9.56,-0.34,-0.01,-0.01,0.01,Unmarked
MPY ESP32,44.64829683303833,1.0,9.56,-0.32,-0.02,-0.02,0.01,Unmarked
MPY ESP32,44.75285291671753,1.05,9.61,-0.33,-0.02,-0.02,0.01,Unmarked
MPY ESP32,44.857693910598755,1.02,9.58,-0.32,-0.02,-0.02,0.0,Unmarked
MPY ESP32,44.96299910545349,1.03,9.6,-0.3,-0.02,-0.02,0.01,Unmarked
MPY ESP32,45.06758999824524,1.04,9.61,-0.32,-0.02,-0.02,0.01,Unmarked
MPY ESP32,45.173048973083496,1.03,9.61,-0.31,-0.01,-0.02,0.01,Unmarked
MPY ESP32,45.27749490737915,1.06,9.59,-0.34,-0.02,-0.02,0.02,Unmarked
MPY ESP32,45.38262391090393,1.07,9.61,-0.32,-0.02,-0.01,0.01,Unmarked
MPY ESP32,45.488038063049316,1.07,9.56,-0.26,-0.03,-0.03,0.0,Unmarked
MPY ESP32,45.592015981674194,1.05,9.6,-0.3,-0.02,-0.03,0.01,Unmarked
MPY ESP32,45.697530031204224,1.03,9.58,-0.31,-0.02,-0.03,0.01,Unmarked
MPY ESP32,45.80293083190918,1.06,9.61,-0.32,-0.03,-0.02,0.01,Unmarked
MPY ESP32,45.90758180618286,1.07,9.6,-0.3,-0.02,-0.02,0.01,Unmarked
MPY ESP32,46.012452125549316,1.02,9.54,-0.27,-0.01,-0.02,0.01,Unmarked
MPY ESP32,46.118013858795166,1.06,9.58,-0.29,-0.01,-0.02,0.01,Unmarked
MPY ESP32,46.22267413139343,1.09,9.62,-0.31,-0.01,-0.02,0.01,Unmarked
MPY ESP32,46.32755398750305,1.05,9.59,-0.34,-0.01,-0.03,0.01,Unmarked
MPY ESP32,46.4328351020813,1.07,9.58,-0.29,-0.02,-0.03,0.01,Unmarked
MPY ESP32,46.53750801086426,1.04,9.57,-0.28,-0.02,-0.02,0.01,Unmarked
MPY ESP32,46.64256000518799,1.06,9.6,-0.31,-0.02,-0.02,0.01,Unmarked
MPY ESP32,46.74784517288208,1.09,9.58,-0.32,-0.02,-0.02,0.01,Unmarked
MPY ESP32,46.85301184654236,1.07,9.59,-0.31,-0.02,-0.02,0.01,Unmarked
MPY ESP32,46.957618951797485,1.06,9.56,-0.3,-0.03,-0.02,0.01,Unmarked
MPY ESP32,47.06300210952759,1.13,9.6,-0.28,-0.02,-0.02,0.01,Unmarked
MPY ESP32,47.16801619529724,1.11,9.61,-0.26,-0.02,-0.02,0.01,Unmarked
MPY ESP32,47.27247405052185,1.09,9.59,-0.33,-0.02,-0.02,0.01,Unmarked
MPY ESP32,47.377928018569946,1.08,9.6,-0.3,-0.02,-0.02,0.01,Unmarked
MPY ESP32,47.482666969299316,1.11,9.6,-0.31,-0.01,-0.02,0.01,Unmarked
MPY ESP32,47.58810591697693,1.09,9.56,-0.28,-0.02,-0.02,0.01,Unmarked
MPY ESP32,47.722748041152954,1.14,9.62,-0.22,-0.02,-0.02,0.01,Unmarked
MPY ESP32,47.79764914512634,1.18,9.59,-0.31,-0.02,-0.02,0.02,Unmarked
MPY ESP32,47.90257787704468,1.12,9.56,-0.28,-0.02,-0.02,0.01,Unmarked
MPY ESP32,48.00701403617859,1.11,9.62,-0.32,-0.02,-0.02,0.02,Unmarked
MPY ESP32,48.112125873565674,1.08,9.56,-0.28,-0.02,-0.02,0.01,Unmarked
MPY ESP32,48.21756100654602,1.1,9.58,-0.3,-0.02,-0.03,0.01,Unmarked
MPY ESP32,48.32296895980835,1.17,9.61,-0.32,-0.02,-0.02,0.01,Unmarked
MPY ESP32,48.428045988082886,1.11,9.6,-0.33,-0.02,-0.02,0.01,Unmarked
MPY ESP32,48.53191804885864,1.13,9.57,-0.3,-0.02,-0.02,0.01,Unmarked
MPY ESP32,48.637922048568726,1.12,9.57,-0.31,-0.02,-0.02,0.01,Unmarked
MPY ESP32,48.74258089065552,1.15,9.6,-0.31,-0.01,-0.02,0.01,Unmarked
MPY ESP32,48.84694504737854,1.14,9.58,-0.32,-0.02,-0.03,0.01,Unmarked
MPY ESP32,48.95284104347229,1.15,9.6,-0.31,-0.01,-0.02,0.01,Unmarked
MPY ESP32,49.05761408805847,1.13,9.6,-0.3,-0.02,-0.03,0.01,Unmarked
MPY ESP32,49.1625189781189,1.14,9.58,-0.31,-0.02,-0.03,0.01,Unmarked
MPY ESP32,49.26820087432861,1.12,9.57,-0.39,-0.02,-0.03,0.01,Unmarked
MPY ESP32,49.372653007507324,1.17,9.59,-0.35,-0.02,-0.02,0.01,Unmarked
MPY ESP32,49.47854804992676,1.13,9.54,-0.31,-0.02,-0.01,0.02,Unmarked
MPY ESP32,49.58197903633118,1.18,9.59,-0.33,-0.01,-0.01,0.02,Unmarked
MPY ESP32,49.687516927719116,1.22,9.61,-0.33,-0.02,-0.01,0.02,Unmarked
MPY ESP32,49.79252505302429,1.17,9.57,-0.36,-0.02,-0.01,0.01,Unmarked
MPY ESP32,49.8985390663147,1.22,9.58,-0.31,-0.02,-0.03,0.01,Unmarked
MPY ESP32,50.00310397148132,1.15,9.55,-0.32,0.0,-0.05,0.02,Unmarked
MPY ESP32,50.10836601257324,1.34,9.59,-0.37,0.01,-0.07,0.0,Unmarked
MPY ESP32,50.21209907531738,1.14,9.59,-0.35,0.03,-0.08,0.01,Unmarked
MPY ESP32,50.317209005355835,1.09,9.5,-0.46,0.03,-0.06,0.05,Unmarked
MPY ESP32,50.42216396331787,1.3,9.56,-0.55,0.05,-0.03,0.07,Unmarked
MPY ESP32,50.52728009223938,1.46,9.6,-0.65,0.04,-0.03,0.08,Unmarked
MPY ESP32,50.63211798667908,1.43,9.53,-0.71,0.03,-0.01,0.06,Unmarked
MPY ESP32,50.737261056900024,1.43,9.5,-0.73,0.0,-0.01,0.05,Unmarked
MPY ESP32,50.84221315383911,1.53,9.53,-0.68,-0.02,0.02,0.03,Unmarked
MPY ESP32,50.947263956069946,1.43,9.5,-0.76,-0.03,0.01,0.02,Unmarked
MPY ESP32,51.052600145339966,1.44,9.48,-0.71,-0.04,-0.0,0.02,Unmarked
MPY ESP32,51.15809988975525,1.58,9.55,-0.65,-0.05,-0.0,0.01,Unmarked
MPY ESP32,51.26255798339844,1.56,9.55,-0.63,-0.04,-0.01,0.0,Unmarked
MPY ESP32,51.368083000183105,1.6,9.52,-0.59,-0.04,-0.01,0.02,Unmarked
MPY ESP32,51.47303605079651,1.51,9.5,-0.58,-0.03,-0.01,0.01,Unmarked
MPY ESP32,51.57725405693054,1.54,9.54,-0.58,-0.05,0.02,0.01,Unmarked
MPY ESP32,51.682164907455444,1.52,9.49,-0.56,-0.04,0.01,0.01,Unmarked
MPY ESP32,51.78808403015137,1.55,9.5,-0.48,-0.05,0.01,0.0,Unmarked
MPY ESP32,51.89294791221619,1.51,9.53,-0.45,-0.04,0.01,0.02,Unmarked
MPY ESP32,51.997090101242065,1.54,9.52,-0.47,-0.04,0.0,0.02,Unmarked
MPY ESP32,52.10242986679077,1.67,9.53,-0.42,-0.05,0.0,0.01,Unmarked
MPY ESP32,52.20770812034607,1.56,9.51,-0.41,-0.05,-0.0,-0.0,Unmarked
MPY ESP32,52.31306600570679,1.57,9.54,-0.35,-0.06,0.01,-0.0,Unmarked
MPY ESP32,52.41713881492615,1.58,9.5,-0.22,-0.05,0.01,-0.0,Unmarked
MPY ESP32,52.52310800552368,1.48,9.5,-0.27,-0.04,0.01,0.0,Unmarked
MPY ESP32,52.62809205055237,1.55,9.5,-0.22,-0.04,-0.0,-0.0,Unmarked
MPY ESP32,52.73207712173462,1.54,9.54,-0.23,-0.05,0.0,0.0,Unmarked
MPY ESP32,52.83767914772034,1.52,9.51,-0.14,-0.06,-0.01,-0.01,Unmarked
MPY ESP32,52.942646980285645,1.49,9.52,-0.12,-0.05,-0.01,-0.02,Unmarked
MPY ESP32,53.04804301261902,1.48,9.58,-0.1,-0.04,-0.02,-0.01,Unmarked
MPY ESP32,53.15197801589966,1.45,9.54,-0.09,-0.04,-0.02,-0.01,Unmarked
MPY ESP32,53.257604122161865,1.42,9.56,-0.06,-0.03,-0.02,-0.0,Unmarked
MPY ESP32,53.36319398880005,1.41,9.56,-0.04,-0.03,-0.01,0.0,Unmarked
MPY ESP32,53.467679023742676,1.43,9.55,-0.03,-0.02,-0.01,0.0,Unmarked
MPY ESP32,53.57262992858887,1.38,9.56,-0.03,-0.02,-0.02,0.0,Unmarked
MPY ESP32,53.67788314819336,1.41,9.56,-0.02,-0.02,-0.02,-0.0,Unmarked
MPY ESP32,53.782413959503174,1.47,9.54,0.02,-0.03,-0.02,-0.0,Unmarked
MPY ESP32,53.88769888877869,1.37,9.56,-0.06,-0.02,-0.02,-0.01,Unmarked
MPY ESP32,53.992290019989014,1.43,9.58,0.03,-0.03,-0.02,0.0,Unmarked
MPY ESP32,54.112565994262695,1.4,9.63,-0.09,-0.03,-0.01,0.01,Unmarked
MPY ESP32,54.20216178894043,1.3,9.54,0.01,-0.03,-0.02,0.01,Unmarked
MPY ESP32,54.30724906921387,1.34,9.55,0.04,-0.02,-0.02,0.0,Unmarked
MPY ESP32,54.41204309463501,1.33,9.54,0.06,-0.03,-0.02,0.0,Unmarked
MPY ESP32,54.51644206047058,1.35,9.61,0.06,-0.02,-0.02,0.0,Unmarked
MPY ESP32,54.6229989528656,1.35,9.57,0.02,-0.03,-0.02,0.0,Unmarked
MPY ESP32,54.72806715965271,1.35,9.56,0.08,-0.03,-0.02,-0.0,Unmarked
MPY ESP32,54.83227205276489,1.3,9.57,0.07,-0.02,-0.02,0.0,Unmarked
MPY ESP32,54.93762516975403,1.29,9.52,0.08,-0.02,-0.03,0.01,Unmarked
MPY ESP32,55.04333209991455,1.37,9.57,0.1,-0.02,-0.02,0.01,Unmarked
MPY ESP32,55.14813995361328,1.28,9.56,0.07,-0.03,-0.02,0.0,Unmarked
MPY ESP32,55.25330090522766,1.33,9.55,0.11,-0.02,-0.02,0.0,Unmarked
MPY ESP32,55.357863903045654,1.35,9.53,0.15,-0.02,-0.02,0.01,Unmarked
MPY ESP32,55.462114095687866,1.31,9.56,0.08,-0.02,-0.02,0.01,Unmarked
MPY ESP32,55.56712603569031,1.32,9.56,0.08,-0.02,-0.02,0.01,Unmarked
MPY ESP32,55.67199897766113,1.28,9.53,0.11,-0.01,-0.02,0.01,Unmarked
MPY ESP32,55.77717399597168,1.33,9.59,0.15,-0.02,-0.02,0.0,Unmarked
MPY ESP32,55.8833110332489,1.32,9.53,0.1,-0.03,-0.02,0.01,Unmarked
MPY ESP32,56.00317692756653,1.32,9.55,0.11,-0.01,-0.02,0.01,Unmarked
MPY ESP32,56.09214401245117,1.3,9.57,0.09,-0.02,-0.02,0.01,Unmarked
MPY ESP32,56.198063135147095,1.3,9.56,0.09,-0.02,-0.02,0.01,Unmarked
MPY ESP32,56.30224108695984,1.31,9.57,0.13,-0.02,-0.02,0.01,Unmarked
MPY ESP32,56.40766406059265,1.27,9.55,0.09,-0.03,-0.03,0.01,Unmarked
MPY ESP32,56.513075828552246,1.29,9.53,0.07,-0.02,-0.02,0.01,Unmarked
MPY ESP32,56.618375062942505,1.31,9.53,0.07,-0.02,-0.02,0.01,Unmarked
MPY ESP32,56.72232484817505,1.32,9.59,0.1,-0.03,-0.02,0.01,Unmarked
MPY ESP32,56.828269958496094,1.28,9.56,0.1,-0.02,-0.02,0.01,Unmarked
MPY ESP32,56.932862997055054,1.31,9.56,0.11,-0.03,-0.03,0.01,Unmarked
MPY ESP32,57.0383620262146,1.31,9.57,0.12,-0.02,-0.02,0.01,Unmarked
MPY ESP32,57.14390301704407,1.29,9.57,0.08,-0.02,-0.02,0.01,Unmarked
MPY ESP32,57.2475950717926,1.33,9.56,0.06,-0.03,-0.03,0.01,Unmarked
MPY ESP32,57.35233497619629,1.29,9.59,0.01,-0.02,-0.02,0.02,Unmarked
MPY ESP32,57.45729899406433,1.27,9.58,0.08,-0.03,-0.01,0.01,Unmarked
MPY ESP32,57.56294393539429,1.31,9.57,0.14,-0.02,-0.03,0.01,Unmarked
MPY ESP32,57.6685848236084,1.31,9.55,0.14,-0.02,-0.02,0.01,Unmarked
MPY ESP32,57.77312707901001,1.33,9.58,0.13,-0.02,-0.03,0.01,Unmarked
MPY ESP32,57.878315925598145,1.32,9.6,0.12,-0.02,-0.02,0.01,Unmarked
MPY ESP32,57.98316216468811,1.31,9.59,0.15,-0.02,-0.02,0.01,Unmarked
MPY ESP32,58.08837699890137,1.32,9.56,0.14,-0.02,-0.02,0.01,Unmarked
MPY ESP32,58.193130016326904,1.37,9.56,0.15,-0.02,-0.02,0.01,Unmarked
MPY ESP32,58.298180103302,1.32,9.55,0.15,-0.02,-0.02,0.01,Unmarked
MPY ESP32,58.402337074279785,1.34,9.56,0.14,-0.02,-0.03,0.01,Unmarked
MPY ESP32,58.50759291648865,1.33,9.58,0.14,-0.02,-0.03,0.01,Unmarked
MPY ESP32,58.61296796798706,1.35,9.59,0.13,-0.02,-0.02,0.01,Unmarked
MPY ESP32,58.71817898750305,1.3,9.52,0.15,-0.02,-0.02,0.01,Unmarked
MPY ESP32,58.82330107688904,1.31,9.56,0.13,-0.02,-0.01,0.0,Unmarked
MPY ESP32,58.92825794219971,1.34,9.57,0.15,-0.02,-0.02,0.01,Unmarked
MPY ESP32,59.03320121765137,1.35,9.57,0.07,-0.02,-0.03,0.01,Unmarked
MPY ESP32,59.137529134750366,1.34,9.56,0.1,-0.03,-0.02,0.01,Unmarked
MPY ESP32,59.24223303794861,1.31,9.56,0.14,-0.02,-0.03,0.01,Unmarked
MPY ESP32,59.348140001297,1.33,9.62,0.17,-0.02,-0.02,0.01,Unmarked
MPY ESP32,59.45353388786316,1.33,9.55,0.15,-0.02,-0.02,0.01,Unmarked
MPY ESP32,59.5571551322937,1.29,9.56,0.14,-0.02,-0.02,0.01,Unmarked
MPY ESP32,59.66300415992737,1.36,9.55,0.14,-0.01,-0.03,0.01,Unmarked
MPY ESP32,59.76796317100525,1.32,9.55,0.17,-0.02,-0.03,0.01,Unmarked
MPY ESP32,59.87329721450806,1.32,9.56,0.14,-0.02,-0.02,0.01,Unmarked
MPY ESP32,59.97731399536133,1.32,9.58,0.14,-0.02,-0.02,0.01,Unmarked
MPY ESP32,60.08233118057251,1.3,9.59,0.16,-0.02,-0.02,0.01,Unmarked
